16	['3.0000', '3.0000', '2.0000', '3.0000', '3.0000', '3.0000', '1.0000', '1.0000', '1.0000', '3.0000']	['0.2177', '0.7823']	2.6457513110645907
17	['2.0000', '0.0000', '1.0000', '3.0000', '0.0000', '1.0000', '1.0000', '2.0000', '0.0000', '0.0000']	['0.9027', '0.0973']	3.1622776601683795
18	['1.0000', '0.0000', '0.0000', '0.0000', '3.0000', '1.0000', '3.0000', '1.0000', '3.0000', '3.0000']	['0.9041', '0.0959']	2.0
19	['1.0000', '2.0000', '0.0000', '2.0000', '1.0000', '2.0000', '3.0000', '3.0000', '3.0000', '2.0000']	['0.1567', '0.8433']	2.23606797749979
20	['3.0000', '1.0000', '3.0000', '3.0000', '0.0000', '1.0000', '3.0000', '3.0000', '1.0000', '2.0000']	['0.0526', '0.9474']	3.0
21	['0.0000', '2.0000', '3.0000', '1.0000', '3.0000', '3.0000', '2.0000', '0.0000', '1.0000', '0.0000']	['0.8434', '0.1566']	2.6457513110645907
22	['3.0000', '3.0000', '0.0000', '2.0000', '3.0000', '2.0000', '3.0000', '3.0000', '2.0000', '3.0000']	['0.0400', '0.9600']	2.6457513110645907
23	['3.0000', '2.0000', '3.0000', '1.0000', '2.0000', '3.0000', '2.0000', '1.0000', '1.0000', '1.0000']	['0.3065', '0.6935']	2.6457513110645907
24	['0.0000', '1.0000', '2.0000', '2.0000', '1.0000', '0.0000', '1.0000', '2.0000', '3.0000', '0.0000']	['0.9085', '0.0915']	2.6457513110645907
25	['1.0000', '2.0000', '3.0000', '0.0000', '3.0000', '0.0000', '3.0000', '1.0000', '0.0000', '1.0000']	['0.6083', '0.3917']	2.449489742783178
26	['3.0000', '3.0000', '1.0000', '2.0000', '1.0000', '0.0000', '3.0000', '2.0000', '1.0000', '0.0000']	['0.0146', '0.9854']	2.8284271247461903
27	['1.0000', '0.0000', '1.0000', '0.0000', '3.0000', '1.0000', '3.0000', '2.0000', '0.0000', '2.0000']	['0.8812', '0.1188']	2.8284271247461903
28	['0.0000', '1.0000', '2.0000', '1.0000', '1.0000', '1.0000', '1.0000', '2.0000', '2.0000', '0.0000']	['0.9843', '0.0157']	2.8284271247461903
29	['1.0000', '1.0000', '3.0000', '2.0000', '2.0000', '2.0000', '0.0000', '2.0000', '0.0000', '0.0000']	['0.9033', '0.0967']	3.1622776601683795
30	['3.0000', '3.0000', '1.0000', '2.0000', '1.0000', '0.0000', '2.0000', '2.0000', '2.0000', '1.0000']	['0.0152', '0.9848']	3.0
31	['3.0000', '3.0000', '3.0000', '0.0000', '2.0000', '3.0000', '2.0000', '2.0000', '2.0000', '2.0000']	['0.2852', '0.7148']	2.8284271247461903
32	['0.0000', '3.0000', '3.0000', '2.0000', '0.0000', '3.0000', '2.0000', '1.0000', '3.0000', '3.0000']	['0.6165', '0.3835']	2.23606797749979
33	['3.0000', '2.0000', '2.0000', '2.0000', '1.0000', '0.0000', '2.0000', '1.0000', '3.0000', '1.0000']	['0.0894', '0.9106']	2.449489742783178
34	['1.0000', '2.0000', '3.0000', '2.0000', '0.0000', '0.0000', '2.0000', '3.0000', '3.0000', '1.0000']	['0.2519', '0.7481']	2.8284271247461903
35	['2.0000', '0.0000', '3.0000', '0.0000', '3.0000', '2.0000', '3.0000', '2.0000', '3.0000', '0.0000']	['0.8504', '0.1496']	2.6457513110645907
36	['1.0000', '1.0000', '1.0000', '3.0000', '1.0000', '3.0000', '1.0000', '3.0000', '2.0000', '3.0000']	['0.4434', '0.5566']	2.6457513110645907
37	['3.0000', '2.0000', '3.0000', '1.0000', '3.0000', '3.0000', '0.0000', '3.0000', '3.0000', '3.0000']	['0.4841', '0.5159']	2.449489742783178
38	['0.0000', '1.0000', '2.0000', '0.0000', '2.0000', '1.0000', '1.0000', '3.0000', '0.0000', '1.0000']	['0.9210', '0.0790']	2.8284271247461903
39	['3.0000', '1.0000', '2.0000', '3.0000', '1.0000', '2.0000', '1.0000', '3.0000', '1.0000', '3.0000']	['0.2202', '0.7798']	2.8284271247461903
40	['0.0000', '1.0000', '0.0000', '1.0000', '0.0000', '1.0000', '0.0000', '1.0000', '0.0000', '2.0000']	['0.9836', '0.0164']	2.6457513110645907
41	['1.0000', '3.0000', '3.0000', '2.0000', '2.0000', '3.0000', '3.0000', '1.0000', '2.0000', '1.0000']	['0.0774', '0.9226']	2.6457513110645907
42	['2.0000', '3.0000', '0.0000', '2.0000', '2.0000', '1.0000', '1.0000', '3.0000', '3.0000', '3.0000']	['0.3275', '0.6725']	2.6457513110645907
43	['2.0000', '1.0000', '0.0000', '0.0000', '1.0000', '0.0000', '2.0000', '0.0000', '3.0000', '2.0000']	['0.9563', '0.0437']	2.449489742783178
44	['2.0000', '1.0000', '1.0000', '2.0000', '1.0000', '0.0000', '0.0000', '2.0000', '2.0000', '0.0000']	['0.8230', '0.1770']	3.0
45	['1.0000', '1.0000', '3.0000', '2.0000', '1.0000', '3.0000', '2.0000', '2.0000', '3.0000', '2.0000']	['0.3149', '0.6851']	2.6457513110645907
46	['1.0000', '1.0000', '3.0000', '0.0000', '0.0000', '2.0000', '2.0000', '3.0000', '2.0000', '3.0000']	['0.9055', '0.0945']	2.8284271247461903
47	['1.0000', '3.0000', '2.0000', '2.0000', '1.0000', '1.0000', '2.0000', '1.0000', '1.0000', '0.0000']	['0.1253', '0.8747']	2.8284271247461903
48	['2.0000', '2.0000', '0.0000', '0.0000', '0.0000', '1.0000', '0.0000', '1.0000', '0.0000', '1.0000']	['0.9789', '0.0211']	2.449489742783178
49	['3.0000', '2.0000', '1.0000', '3.0000', '1.0000', '0.0000', '0.0000', '1.0000', '3.0000', '3.0000']	['0.6251', '0.3749']	2.23606797749979
50	['1.0000', '2.0000', '1.0000', '3.0000', '1.0000', '2.0000', '0.0000', '1.0000', '3.0000', '3.0000']	['0.8158', '0.1842']	2.23606797749979
51	['2.0000', '3.0000', '3.0000', '0.0000', '3.0000', '3.0000', '2.0000', '3.0000', '0.0000', '2.0000']	['0.5981', '0.4019']	2.8284271247461903
52	['1.0000', '2.0000', '2.0000', '3.0000', '3.0000', '3.0000', '0.0000', '3.0000', '0.0000', '3.0000']	['0.6948', '0.3052']	2.6457513110645907
53	['0.0000', '2.0000', '0.0000', '0.0000', '0.0000', '2.0000', '3.0000', '1.0000', '1.0000', '0.0000']	['0.9778', '0.0222']	2.0
54	['1.0000', '3.0000', '2.0000', '3.0000', '1.0000', '1.0000', '1.0000', '2.0000', '2.0000', '3.0000']	['0.3519', '0.6481']	2.8284271247461903
55	['1.0000', '0.0000', '3.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0000', '2.0000', '0.0000']	['0.9927', '0.0073']	3.0
56	['0.0000', '0.0000', '0.0000', '2.0000', '2.0000', '2.0000', '2.0000', '0.0000', '0.0000', '3.0000']	['0.9553', '0.0447']	2.6457513110645907
57	['3.0000', '3.0000', '1.0000', '3.0000', '3.0000', '3.0000', '1.0000', '2.0000', '2.0000', '2.0000']	['0.0464', '0.9536']	3.0
58	['1.0000', '3.0000', '3.0000', '1.0000', '1.0000', '0.0000', '2.0000', '3.0000', '0.0000', '0.0000']	['0.1840', '0.8160']	3.0
59	['1.0000', '2.0000', '3.0000', '2.0000', '0.0000', '0.0000', '3.0000', '0.0000', '3.0000', '3.0000']	['0.6537', '0.3463']	2.449489742783178
60	['2.0000', '1.0000', '2.0000', '2.0000', '2.0000', '3.0000', '0.0000', '1.0000', '2.0000', '0.0000']	['0.9230', '0.0770']	2.8284271247461903
61	['0.0000', '3.0000', '1.0000', '0.0000', '0.0000', '0.0000', '2.0000', '3.0000', '3.0000', '0.0000']	['0.8317', '0.1683']	2.6457513110645907
62	['0.0000', '2.0000', '2.0000', '2.0000', '3.0000', '3.0000', '0.0000', '2.0000', '3.0000', '1.0000']	['0.8560', '0.1440']	2.449489742783178
63	['3.0000', '2.0000', '3.0000', '3.0000', '3.0000', '0.0000', '0.0000', '0.0000', '3.0000', '1.0000']	['0.5513', '0.4487']	2.8284271247461903
64	['3.0000', '2.0000', '3.0000', '3.0000', '1.0000', '2.0000', '0.0000', '1.0000', '2.0000', '0.0000']	['0.1499', '0.8501']	2.6457513110645907
65	['1.0000', '3.0000', '3.0000', '2.0000', '0.0000', '2.0000', '2.0000', '1.0000', '2.0000', '2.0000']	['0.5333', '0.4667']	3.0
66	['3.0000', '3.0000', '2.0000', '2.0000', '1.0000', '2.0000', '3.0000', '3.0000', '0.0000', '3.0000']	['0.2597', '0.7403']	2.6457513110645907
67	['2.0000', '2.0000', '2.0000', '0.0000', '0.0000', '3.0000', '1.0000', '0.0000', '2.0000', '3.0000']	['0.9690', '0.0310']	2.449489742783178
68	['1.0000', '3.0000', '3.0000', '1.0000', '2.0000', '2.0000', '2.0000', '3.0000', '1.0000', '3.0000']	['0.5327', '0.4673']	3.0
69	['2.0000', '2.0000', '1.0000', '0.0000', '3.0000', '3.0000', '0.0000', '1.0000', '0.0000', '3.0000']	['0.9594', '0.0406']	2.23606797749979
70	['2.0000', '2.0000', '3.0000', '2.0000', '0.0000', '2.0000', '3.0000', '1.0000', '2.0000', '0.0000']	['0.1336', '0.8664']	2.6457513110645907
71	['0.0000', '3.0000', '3.0000', '0.0000', '3.0000', '2.0000', '3.0000', '3.0000', '2.0000', '3.0000']	['0.6084', '0.3916']	2.449489742783178
72	['1.0000', '2.0000', '3.0000', '3.0000', '2.0000', '3.0000', '3.0000', '0.0000', '1.0000', '2.0000']	['0.3956', '0.6044']	2.6457513110645907
73	['0.0000', '3.0000', '2.0000', '0.0000', '3.0000', '3.0000', '3.0000', '0.0000', '0.0000', '2.0000']	['0.8879', '0.1121']	2.449489742783178
74	['0.0000', '3.0000', '3.0000', '3.0000', '0.0000', '0.0000', '3.0000', '3.0000', '2.0000', '3.0000']	['0.4441', '0.5559']	2.6457513110645907
75	['1.0000', '1.0000', '0.0000', '3.0000', '0.0000', '2.0000', '1.0000', '3.0000', '1.0000', '3.0000']	['0.8260', '0.1740']	2.8284271247461903
76	['0.0000', '1.0000', '2.0000', '2.0000', '0.0000', '1.0000', '3.0000', '3.0000', '2.0000', '1.0000']	['0.7175', '0.2825']	2.8284271247461903
77	['0.0000', '3.0000', '3.0000', '3.0000', '0.0000', '0.0000', '3.0000', '2.0000', '0.0000', '2.0000']	['0.5752', '0.4248']	2.8284271247461903
78	['3.0000', '2.0000', '1.0000', '2.0000', '1.0000', '3.0000', '2.0000', '2.0000', '0.0000', '0.0000']	['0.5286', '0.4714']	2.6457513110645907
79	['2.0000', '3.0000', '0.0000', '3.0000', '2.0000', '1.0000', '1.0000', '1.0000', '0.0000', '1.0000']	['0.1558', '0.8442']	2.8284271247461903
80	['0.0000', '3.0000', '1.0000', '3.0000', '1.0000', '2.0000', '0.0000', '3.0000', '3.0000', '2.0000']	['0.5892', '0.4108']	2.6457513110645907
81	['3.0000', '2.0000', '1.0000', '3.0000', '3.0000', '1.0000', '0.0000', '3.0000', '0.0000', '0.0000']	['0.1186', '0.8814']	3.0
82	['0.0000', '3.0000', '1.0000', '3.0000', '2.0000', '3.0000', '3.0000', '3.0000', '0.0000', '2.0000']	['0.4555', '0.5445']	2.6457513110645907
83	['3.0000', '2.0000', '1.0000', '1.0000', '1.0000', '2.0000', '3.0000', '2.0000', '1.0000', '0.0000']	['0.2677', '0.7323']	2.6457513110645907
84	['2.0000', '2.0000', '2.0000', '3.0000', '3.0000', '0.0000', '2.0000', '2.0000', '0.0000', '1.0000']	['0.0223', '0.9777']	3.0
85	['0.0000', '0.0000', '1.0000', '0.0000', '1.0000', '3.0000', '3.0000', '2.0000', '3.0000', '0.0000']	['0.9262', '0.0738']	2.0
86	['1.0000', '2.0000', '3.0000', '0.0000', '1.0000', '3.0000', '1.0000', '3.0000', '2.0000', '2.0000']	['0.9064', '0.0936']	2.449489742783178
87	['1.0000', '3.0000', '2.0000', '1.0000', '3.0000', '0.0000', '2.0000', '1.0000', '1.0000', '2.0000']	['0.4755', '0.5245']	3.0
88	['1.0000', '3.0000', '1.0000', '2.0000', '1.0000', '2.0000', '1.0000', '0.0000', '1.0000', '3.0000']	['0.9547', '0.0453']	2.8284271247461903
89	['1.0000', '3.0000', '2.0000', '3.0000', '1.0000', '0.0000', '3.0000', '3.0000', '1.0000', '0.0000']	['0.0285', '0.9715']	2.8284271247461903
90	['3.0000', '0.0000', '2.0000', '0.0000', '1.0000', '2.0000', '1.0000', '0.0000', '3.0000', '0.0000']	['0.9638', '0.0362']	2.6457513110645907
91	['3.0000', '2.0000', '0.0000', '2.0000', '3.0000', '3.0000', '2.0000', '0.0000', '0.0000', '0.0000']	['0.5648', '0.4352']	2.6457513110645907
92	['3.0000', '2.0000', '3.0000', '2.0000', '1.0000', '1.0000', '1.0000', '1.0000', '0.0000', '2.0000']	['0.5606', '0.4394']	2.6457513110645907
93	['3.0000', '3.0000', '3.0000', '0.0000', '3.0000', '3.0000', '3.0000', '3.0000', '2.0000', '0.0000']	['0.1646', '0.8354']	2.6457513110645907
94	['3.0000', '0.0000', '0.0000', '0.0000', '3.0000', '0.0000', '3.0000', '3.0000', '1.0000', '1.0000']	['0.6135', '0.3865']	2.6457513110645907
95	['3.0000', '3.0000', '0.0000', '2.0000', '0.0000', '3.0000', '3.0000', '3.0000', '1.0000', '0.0000']	['0.5000', '0.5000']	2.6457513110645907
96	['0.0000', '0.0000', '3.0000', '1.0000', '1.0000', '2.0000', '0.0000', '1.0000', '2.0000', '1.0000']	['0.9949', '0.0051']	2.6457513110645907
97	['1.0000', '2.0000', '3.0000', '3.0000', '2.0000', '1.0000', '1.0000', '2.0000', '3.0000', '3.0000']	['0.3583', '0.6417']	2.6457513110645907
98	['2.0000', '2.0000', '2.0000', '3.0000', '3.0000', '3.0000', '3.0000', '1.0000', '0.0000', '2.0000']	['0.1656', '0.8344']	2.449489742783178
99	['3.0000', '0.0000', '1.0000', '2.0000', '0.0000', '0.0000', '2.0000', '3.0000', '0.0000', '3.0000']	['0.6510', '0.3490']	3.0
100	['2.0000', '2.0000', '3.0000', '0.0000', '2.0000', '2.0000', '2.0000', '2.0000', '2.0000', '3.0000']	['0.7794', '0.2206']	2.6457513110645907
101	['3.0000', '2.0000', '3.0000', '3.0000', '1.0000', '0.0000', '3.0000', '1.0000', '3.0000', '3.0000']	['0.1483', '0.8517']	2.0
102	['2.0000', '2.0000', '3.0000', '1.0000', '3.0000', '0.0000', '1.0000', '0.0000', '0.0000', '3.0000']	['0.8042', '0.1958']	2.8284271247461903
103	['0.0000', '1.0000', '3.0000', '1.0000', '2.0000', '0.0000', '3.0000', '0.0000', '3.0000', '0.0000']	['0.8589', '0.1411']	2.6457513110645907
104	['1.0000', '2.0000', '1.0000', '0.0000', '1.0000', '1.0000', '2.0000', '1.0000', '1.0000', '1.0000']	['0.9915', '0.0085']	2.449489742783178
105	['2.0000', '3.0000', '2.0000', '0.0000', '3.0000', '1.0000', '1.0000', '1.0000', '3.0000', '0.0000']	['0.7482', '0.2518']	2.6457513110645907
106	['3.0000', '2.0000', '1.0000', '2.0000', '0.0000', '3.0000', '1.0000', '1.0000', '0.0000', '3.0000']	['0.9683', '0.0317']	2.449489742783178
107	['3.0000', '0.0000', '2.0000', '2.0000', '2.0000', '2.0000', '2.0000', '0.0000', '0.0000', '2.0000']	['0.9121', '0.0879']	3.1622776601683795
108	['3.0000', '3.0000', '1.0000', '3.0000', '3.0000', '3.0000', '0.0000', '1.0000', '2.0000', '2.0000']	['0.2943', '0.7057']	2.8284271247461903
109	['2.0000', '2.0000', '3.0000', '1.0000', '0.0000', '3.0000', '0.0000', '1.0000', '1.0000', '0.0000']	['0.9459', '0.0541']	2.6457513110645907
110	['0.0000', '3.0000', '2.0000', '0.0000', '3.0000', '3.0000', '3.0000', '0.0000', '2.0000', '2.0000']	['0.8808', '0.1192']	2.449489742783178
111	['0.0000', '3.0000', '3.0000', '3.0000', '0.0000', '3.0000', '2.0000', '2.0000', '2.0000', '2.0000']	['0.5000', '0.5000']	2.8284271247461903
112	['1.0000', '3.0000', '2.0000', '0.0000', '1.0000', '0.0000', '3.0000', '2.0000', '3.0000', '3.0000']	['0.7814', '0.2186']	2.23606797749979
113	['3.0000', '0.0000', '1.0000', '0.0000', '3.0000', '1.0000', '2.0000', '2.0000', '0.0000', '0.0000']	['0.7738', '0.2262']	3.0
114	['2.0000', '2.0000', '0.0000', '1.0000', '3.0000', '1.0000', '1.0000', '3.0000', '0.0000', '0.0000']	['0.2269', '0.7731']	2.8284271247461903
115	['1.0000', '3.0000', '0.0000', '3.0000', '1.0000', '0.0000', '2.0000', '3.0000', '2.0000', '1.0000']	['0.1421', '0.8579']	2.8284271247461903
116	['3.0000', '1.0000', '0.0000', '1.0000', '0.0000', '2.0000', '3.0000', '1.0000', '3.0000', '3.0000']	['0.7028', '0.2972']	2.23606797749979
117	['3.0000', '2.0000', '3.0000', '2.0000', '3.0000', '1.0000', '1.0000', '3.0000', '3.0000', '2.0000']	['0.1270', '0.8730']	2.8284271247461903
118	['3.0000', '2.0000', '0.0000', '0.0000', '3.0000', '2.0000', '3.0000', '2.0000', '2.0000', '2.0000']	['0.4448', '0.5552']	2.449489742783178
119	['2.0000', '1.0000', '2.0000', '0.0000', '1.0000', '3.0000', '0.0000', '3.0000', '1.0000', '3.0000']	['0.9546', '0.0454']	2.449489742783178
120	['0.0000', '0.0000', '3.0000', '1.0000', '1.0000', '2.0000', '0.0000', '3.0000', '1.0000', '1.0000']	['0.9667', '0.0333']	2.8284271247461903
121	['2.0000', '1.0000', '3.0000', '0.0000', '2.0000', '3.0000', '0.0000', '3.0000', '3.0000', '1.0000']	['0.8782', '0.1218']	2.6457513110645907
122	['2.0000', '2.0000', '2.0000', '0.0000', '3.0000', '0.0000', '3.0000', '2.0000', '1.0000', '0.0000']	['0.3301', '0.6699']	2.6457513110645907
123	['1.0000', '2.0000', '1.0000', '0.0000', '3.0000', '3.0000', '0.0000', '2.0000', '2.0000', '0.0000']	['0.9513', '0.0487']	2.6457513110645907
124	['3.0000', '3.0000', '3.0000', '1.0000', '0.0000', '2.0000', '0.0000', '1.0000', '3.0000', '0.0000']	['0.3183', '0.6817']	2.8284271247461903
125	['1.0000', '1.0000', '0.0000', '2.0000', '1.0000', '3.0000', '1.0000', '1.0000', '3.0000', '2.0000']	['0.9188', '0.0812']	2.23606797749979
126	['0.0000', '3.0000', '3.0000', '1.0000', '3.0000', '1.0000', '1.0000', '2.0000', '2.0000', '0.0000']	['0.5509', '0.4491']	3.0
127	['2.0000', '3.0000', '2.0000', '3.0000', '2.0000', '1.0000', '2.0000', '0.0000', '0.0000', '2.0000']	['0.1621', '0.8379']	3.1622776601683795
128	['3.0000', '3.0000', '0.0000', '3.0000', '1.0000', '3.0000', '2.0000', '1.0000', '0.0000', '1.0000']	['0.5658', '0.4342']	2.449489742783178
129	['0.0000', '2.0000', '3.0000', '3.0000', '2.0000', '3.0000', '3.0000', '3.0000', '0.0000', '3.0000']	['0.4322', '0.5678']	2.23606797749979
130	['3.0000', '3.0000', '3.0000', '3.0000', '3.0000', '0.0000', '0.0000', '3.0000', '0.0000', '1.0000']	['0.0920', '0.9080']	3.1622776601683795
131	['2.0000', '2.0000', '0.0000', '2.0000', '1.0000', '0.0000', '1.0000', '1.0000', '0.0000', '0.0000']	['0.4538', '0.5462']	2.449489742783178
132	['3.0000', '2.0000', '2.0000', '1.0000', '2.0000', '0.0000', '1.0000', '1.0000', '3.0000', '3.0000']	['0.7870', '0.2130']	2.449489742783178
133	['3.0000', '0.0000', '1.0000', '2.0000', '3.0000', '0.0000', '2.0000', '3.0000', '3.0000', '0.0000']	['0.6493', '0.3507']	3.0
134	['1.0000', '1.0000', '3.0000', '3.0000', '0.0000', '0.0000', '1.0000', '3.0000', '1.0000', '2.0000']	['0.6226', '0.3774']	3.1622776601683795
135	['2.0000', '3.0000', '1.0000', '2.0000', '1.0000', '2.0000', '1.0000', '1.0000', '0.0000', '1.0000']	['0.7911', '0.2089']	2.8284271247461903
136	['3.0000', '0.0000', '0.0000', '2.0000', '3.0000', '0.0000', '3.0000', '3.0000', '2.0000', '2.0000']	['0.4039', '0.5961']	2.8284271247461903
137	['0.0000', '0.0000', '3.0000', '2.0000', '0.0000', '1.0000', '1.0000', '3.0000', '0.0000', '2.0000']	['0.9287', '0.0713']	3.0
138	['2.0000', '1.0000', '2.0000', '2.0000', '2.0000', '1.0000', '2.0000', '0.0000', '0.0000', '3.0000']	['0.9241', '0.0759']	3.0
139	['0.0000', '1.0000', '3.0000', '1.0000', '2.0000', '3.0000', '3.0000', '2.0000', '1.0000', '1.0000']	['0.8376', '0.1624']	2.6457513110645907
140	['2.0000', '3.0000', '2.0000', '2.0000', '1.0000', '1.0000', '3.0000', '3.0000', '1.0000', '0.0000']	['0.0123', '0.9877']	2.8284271247461903
141	['2.0000', '1.0000', '3.0000', '0.0000', '2.0000', '2.0000', '3.0000', '1.0000', '2.0000', '2.0000']	['0.8783', '0.1217']	2.6457513110645907
142	['3.0000', '2.0000', '0.0000', '2.0000', '0.0000', '3.0000', '1.0000', '3.0000', '2.0000', '0.0000']	['0.4869', '0.5131']	2.6457513110645907
143	['0.0000', '3.0000', '3.0000', '3.0000', '2.0000', '2.0000', '2.0000', '1.0000', '1.0000', '2.0000']	['0.3485', '0.6515']	2.8284271247461903
144	['3.0000', '2.0000', '3.0000', '0.0000', '3.0000', '0.0000', '0.0000', '3.0000', '0.0000', '0.0000']	['0.3823', '0.6177']	2.8284271247461903
145	['3.0000', '3.0000', '0.0000', '3.0000', '2.0000', '1.0000', '2.0000', '2.0000', '3.0000', '1.0000']	['0.0355', '0.9645']	2.8284271247461903
146	['0.0000', '3.0000', '2.0000', '0.0000', '2.0000', '3.0000', '3.0000', '1.0000', '1.0000', '1.0000']	['0.9137', '0.0863']	2.23606797749979
147	['1.0000', '3.0000', '1.0000', '1.0000', '3.0000', '2.0000', '3.0000', '0.0000', '0.0000', '3.0000']	['0.8093', '0.1907']	2.8284271247461903
148	['3.0000', '2.0000', '3.0000', '1.0000', '0.0000', '3.0000', '2.0000', '1.0000', '2.0000', '0.0000']	['0.3868', '0.6132']	2.6457513110645907
149	['1.0000', '3.0000', '1.0000', '2.0000', '0.0000', '1.0000', '2.0000', '2.0000', '2.0000', '2.0000']	['0.6480', '0.3520']	3.1622776601683795
150	['1.0000', '1.0000', '2.0000', '1.0000', '2.0000', '3.0000', '3.0000', '3.0000', '0.0000', '2.0000']	['0.6765', '0.3235']	2.8284271247461903
151	['0.0000', '1.0000', '2.0000', '1.0000', '1.0000', '1.0000', '3.0000', '2.0000', '0.0000', '3.0000']	['0.9539', '0.0461']	2.449489742783178
152	['3.0000', '2.0000', '3.0000', '3.0000', '1.0000', '0.0000', '3.0000', '3.0000', '3.0000', '3.0000']	['0.0726', '0.9274']	2.23606797749979
153	['3.0000', '2.0000', '1.0000', '2.0000', '2.0000', '2.0000', '1.0000', '0.0000', '1.0000', '0.0000']	['0.4781', '0.5219']	3.0
154	['3.0000', '2.0000', '1.0000', '3.0000', '3.0000', '2.0000', '1.0000', '2.0000', '0.0000', '0.0000']	['0.0868', '0.9132']	3.0
155	['0.0000', '3.0000', '3.0000', '2.0000', '2.0000', '3.0000', '1.0000', '2.0000', '3.0000', '2.0000']	['0.4453', '0.5547']	2.6457513110645907
156	['3.0000', '0.0000', '2.0000', '0.0000', '0.0000', '1.0000', '2.0000', '1.0000', '1.0000', '1.0000']	['0.9757', '0.0243']	2.8284271247461903
157	['0.0000', '0.0000', '0.0000', '2.0000', '0.0000', '0.0000', '1.0000', '2.0000', '2.0000', '1.0000']	['0.9425', '0.0575']	2.8284271247461903
158	['2.0000', '0.0000', '0.0000', '3.0000', '0.0000', '3.0000', '1.0000', '0.0000', '2.0000', '3.0000']	['0.8938', '0.1062']	2.6457513110645907
159	['3.0000', '0.0000', '3.0000', '3.0000', '3.0000', '3.0000', '2.0000', '3.0000', '1.0000', '0.0000']	['0.0859', '0.9141']	3.0
160	['1.0000', '1.0000', '1.0000', '0.0000', '2.0000', '1.0000', '0.0000', '3.0000', '1.0000', '3.0000']	['0.9257', '0.0743']	2.8284271247461903
161	['2.0000', '0.0000', '2.0000', '3.0000', '2.0000', '1.0000', '2.0000', '3.0000', '3.0000', '2.0000']	['0.2902', '0.7098']	3.0
162	['3.0000', '2.0000', '3.0000', '1.0000', '2.0000', '0.0000', '2.0000', '3.0000', '0.0000', '2.0000']	['0.1307', '0.8693']	3.0
163	['2.0000', '3.0000', '3.0000', '1.0000', '3.0000', '2.0000', '3.0000', '3.0000', '3.0000', '2.0000']	['0.0328', '0.9672']	2.8284271247461903
164	['1.0000', '3.0000', '0.0000', '2.0000', '3.0000', '3.0000', '3.0000', '1.0000', '2.0000', '2.0000']	['0.2154', '0.7846']	2.449489742783178
165	['3.0000', '0.0000', '0.0000', '3.0000', '0.0000', '3.0000', '0.0000', '2.0000', '2.0000', '0.0000']	['0.7932', '0.2068']	2.8284271247461903
